,neg,neu,pos,compound
11534,0.0,0.811,0.189,0.4215
11535,0.0,1.0,0.0,0.0
11536,0.0,0.815,0.185,0.3102
11537,0.0,0.706,0.294,0.6124
11538,0.0,1.0,0.0,0.0
11539,0.6,0.4,0.0,-0.4588
11540,0.0,1.0,0.0,0.0
11541,0.0,1.0,0.0,0.0
11542,0.0,0.684,0.316,0.2144
11543,0.0,1.0,0.0,0.0
11544,0.0,1.0,0.0,0.0
11545,0.229,0.771,0.0,-0.3962
11546,0.0,0.532,0.468,0.9213
11547,0.0,0.0,0.0,0.0
11548,0.0,0.2,0.8,0.6114
11549,0.0,1.0,0.0,0.0
11550,0.0,0.0,1.0,0.7003
11551,0.0,0.635,0.365,0.3182
11552,0.0,0.426,0.574,0.4019
11553,0.0,0.901,0.099,0.296
11554,0.0,0.687,0.313,0.6249
11555,0.072,0.815,0.113,0.2283
11556,0.0,1.0,0.0,0.0
11557,0.0,0.694,0.306,0.296
11558,0.0,0.75,0.25,0.4588
11559,0.239,0.282,0.479,0.5279
11560,0.0,1.0,0.0,0.0
11561,0.076,0.714,0.21,0.4581
11562,0.397,0.603,0.0,-0.5574
11563,0.151,0.767,0.082,-0.34
11564,0.0,1.0,0.0,0.0
11565,0.0,0.543,0.457,0.8777
11566,0.0,0.0,1.0,0.5707
11567,0.535,0.465,0.0,-0.6808
11568,0.0,1.0,0.0,0.0
11569,0.0,0.783,0.217,0.6124
11570,0.073,0.927,0.0,-0.296
11571,0.1,0.478,0.422,0.8126
11572,0.0,1.0,0.0,0.0
11573,0.0,0.26,0.74,0.431
11574,0.0,1.0,0.0,0.0
11575,0.0,1.0,0.0,0.0
11576,0.355,0.645,0.0,-0.296
11577,0.0,0.426,0.574,0.4019
11578,0.0,0.0,1.0,0.636
11579,0.0,1.0,0.0,0.0
11580,0.0,0.0,1.0,0.636
11581,0.0,1.0,0.0,0.0
11582,0.0,1.0,0.0,0.0
11583,0.0,0.0,1.0,0.4019
11584,0.0,1.0,0.0,0.0
11585,0.0,1.0,0.0,0.0
11586,0.0,0.202,0.798,0.8356
11587,0.0,1.0,0.0,0.0
11588,0.0,1.0,0.0,0.0
11589,0.0,1.0,0.0,0.0
11590,0.0,0.738,0.262,0.4926
11591,0.0,0.426,0.574,0.4019
11592,0.0,1.0,0.0,0.0
11593,0.0,0.778,0.222,0.25
11594,0.0,0.233,0.767,0.7644
11595,0.0,1.0,0.0,0.0
11596,0.243,0.584,0.173,-0.4635
11597,0.0,1.0,0.0,0.0
11598,0.0,0.746,0.254,0.6239
11599,0.0,1.0,0.0,0.0
11600,0.0,0.667,0.333,0.6696
11601,0.0,0.648,0.352,0.8974
11602,0.0,0.193,0.807,0.6341
11603,0.0,0.769,0.231,0.2732
11604,0.0,0.0,1.0,0.4019
11605,0.0,1.0,0.0,0.0
11606,0.0,1.0,0.0,0.0
11607,0.0,0.25,0.75,0.4588
11608,0.0,1.0,0.0,0.0
11609,0.0,1.0,0.0,0.0
11610,0.0,0.0,0.0,0.0
11611,0.0,0.526,0.474,0.4019
11612,0.0,0.687,0.313,0.8553
11613,0.0,0.0,0.0,0.0
11614,0.0,1.0,0.0,0.0
11615,0.0,0.0,0.0,0.0
11616,0.0,0.0,0.0,0.0
11617,0.0,0.0,0.0,0.0
11618,0.0,0.0,0.0,0.0
11619,0.0,0.522,0.478,0.6696
11620,0.0,1.0,0.0,0.0
11621,0.0,0.556,0.444,0.7506
11622,0.062,0.778,0.16,0.3626
11623,0.051,0.851,0.098,0.2928
11624,0.0,0.945,0.055,0.2749
11625,0.0,0.467,0.533,0.9524
11626,0.14,0.86,0.0,-0.4767
11627,0.0,0.928,0.072,0.2732
11628,0.0,0.834,0.166,0.2492
11629,0.0,1.0,0.0,0.0
11630,0.0,0.811,0.189,0.6808
11631,0.0,0.491,0.509,0.8047
11632,0.0,0.769,0.231,0.4019
11633,0.167,0.833,0.0,-0.296
11634,0.0,0.66,0.34,0.4753
11635,0.0,0.507,0.493,0.5974
11636,0.0,1.0,0.0,0.0
11637,0.0,0.666,0.334,0.8197
11638,0.0,0.508,0.492,0.4404
11639,0.0,1.0,0.0,0.0
11640,0.0,1.0,0.0,0.0
11641,0.0,1.0,0.0,0.0
11642,0.0,1.0,0.0,0.0
11643,0.19,0.476,0.333,0.4215
11644,0.0,1.0,0.0,0.0
11645,0.0,0.196,0.804,0.6249
11646,0.0,1.0,0.0,0.0
11647,0.0,1.0,0.0,0.0
11648,0.0,0.667,0.333,0.8885
11649,0.0,0.423,0.577,0.6249
11650,0.0,1.0,0.0,0.0
11651,0.0,0.58,0.42,0.4404
11652,0.0,0.521,0.479,0.5562
11653,0.0,0.263,0.737,0.4215
11654,0.0,1.0,0.0,0.0
11655,0.0,1.0,0.0,0.0
11656,0.0,0.0,1.0,0.4215
11657,0.0,1.0,0.0,0.0
11658,0.0,0.0,0.0,0.0
11659,0.113,0.667,0.221,0.3182
11660,0.0,1.0,0.0,0.0
11661,0.083,0.62,0.297,0.7035
11662,0.0,1.0,0.0,0.0
11663,0.0,0.815,0.185,0.5267
11664,0.0,1.0,0.0,0.0
11665,0.09,0.787,0.123,0.34
11666,0.147,0.815,0.038,-0.6124
11667,0.0,0.256,0.744,0.4404
11668,0.341,0.659,0.0,-0.4767
11669,0.0,0.0,1.0,0.4019
11670,0.0,1.0,0.0,0.0
11671,0.0,1.0,0.0,0.0
11672,0.0,1.0,0.0,0.0
11673,0.0,0.0,1.0,0.296
11674,0.0,1.0,0.0,0.0
11675,0.0,1.0,0.0,0.0
11676,0.0,0.554,0.446,0.8881
11677,0.0,0.0,1.0,0.4019
11678,0.0,1.0,0.0,0.0
11679,0.0,1.0,0.0,0.0
11680,0.0,1.0,0.0,0.0
11681,0.0,0.617,0.383,0.7351
11682,0.295,0.705,0.0,-0.5574
11683,0.0,1.0,0.0,0.0
11684,0.093,0.876,0.031,-0.431
11685,0.0,0.834,0.166,0.4574
11686,0.0,0.185,0.815,0.6588
11687,0.0,0.229,0.771,0.8777
11688,0.0,0.867,0.133,0.3818
11689,0.0,1.0,0.0,0.0
11690,0.0,0.0,1.0,0.4019
11691,0.0,0.935,0.065,0.1027
11692,0.0,0.0,1.0,0.6369
11693,0.0,0.0,1.0,0.3182
11694,0.0,1.0,0.0,0.0
11695,0.0,1.0,0.0,0.0
11696,0.0,0.0,1.0,0.4019
11697,0.0,0.64,0.36,0.7345
11698,0.063,0.627,0.311,0.872
11699,0.049,0.905,0.045,-0.0498
11700,0.0,0.0,1.0,0.4019
11701,0.0,0.323,0.677,0.2716
11702,0.0,0.549,0.451,0.6249
11703,0.0,1.0,0.0,0.0
11704,0.196,0.368,0.436,0.4497
11705,0.0,0.256,0.744,0.4404
11706,0.0,0.0,1.0,0.4019
11707,0.0,0.888,0.112,0.34
11708,0.0,0.804,0.196,0.296
11709,0.111,0.782,0.107,-0.0258
11710,0.207,0.541,0.252,0.128
11711,0.0,1.0,0.0,0.0
11712,0.0,1.0,0.0,0.0
11713,0.0,1.0,0.0,0.0
11714,0.0,1.0,0.0,0.0
11715,0.0,1.0,0.0,0.0
11716,0.0,0.706,0.294,0.9052
11717,0.089,0.745,0.166,0.2144
11718,0.0,0.745,0.255,0.7836
11719,0.0,1.0,0.0,0.0
11720,0.0,0.74,0.26,0.7964
11721,0.145,0.855,0.0,-0.296
11722,0.0,0.0,1.0,0.4019
11723,0.286,0.714,0.0,-0.1531
11724,0.0,1.0,0.0,0.0
11725,0.0,0.83,0.17,0.4728
11726,0.0,0.588,0.412,0.2732
11727,0.0,0.0,1.0,0.4215
11728,0.175,0.698,0.127,-0.0294
11729,0.0,0.748,0.252,0.4003
11730,0.0,0.0,0.0,0.0
11731,0.643,0.357,0.0,-0.2023
11732,0.0,1.0,0.0,0.0
11733,0.0,1.0,0.0,0.0
11734,0.0,0.769,0.231,0.4019
11735,0.0,1.0,0.0,0.0
11736,0.0,0.687,0.313,0.4927
11737,0.417,0.288,0.295,-0.1779
11738,0.0,1.0,0.0,0.0
11739,0.0,1.0,0.0,0.0
11740,0.0,1.0,0.0,0.0
11741,0.0,1.0,0.0,0.0
11742,0.0,1.0,0.0,0.0
11743,0.075,0.621,0.304,0.7906
11744,0.094,0.738,0.168,0.2732
11745,0.068,0.799,0.134,0.391
11746,0.0,0.625,0.375,0.2023
11747,0.0,1.0,0.0,0.0
11748,0.0,0.75,0.25,0.7184
11749,0.037,0.692,0.271,0.9042
11750,0.0,0.683,0.317,0.7845
11751,0.0,1.0,0.0,0.0
11752,0.0,0.684,0.316,0.2144
11753,0.0,0.263,0.737,0.4215
11754,0.0,0.4,0.6,0.5423
11755,0.0,1.0,0.0,0.0
11756,0.0,0.104,0.896,0.8221
11757,0.0,1.0,0.0,0.0
11758,0.0,0.625,0.375,0.6369
11759,0.286,0.714,0.0,-0.1531
11760,0.037,0.811,0.151,0.7351
11761,0.623,0.377,0.0,-0.5106
11762,0.0,1.0,0.0,0.0
11763,0.0,0.929,0.071,0.296
11764,0.0,1.0,0.0,0.0
11765,0.119,0.827,0.054,-0.3612
11766,0.0,1.0,0.0,0.0
11767,0.0,1.0,0.0,0.0
11768,0.0,1.0,0.0,0.0
11769,0.0,1.0,0.0,0.0
11770,0.0,1.0,0.0,0.0
11771,0.097,0.655,0.248,0.6597
11772,0.0,0.773,0.227,0.6249
11773,0.0,1.0,0.0,0.0
11774,0.0,1.0,0.0,0.0
11775,0.0,0.791,0.209,0.4404
11776,0.0,1.0,0.0,0.0
11777,0.0,0.0,0.0,0.0
11778,0.0,0.0,0.0,0.0
11779,0.0,1.0,0.0,0.0
11780,0.0,1.0,0.0,0.0
11781,0.0,0.69,0.31,0.2023
11782,0.0,1.0,0.0,0.0
11783,0.122,0.878,0.0,-0.5574
11784,0.0,0.738,0.262,0.5499
11785,0.0,1.0,0.0,0.0
11786,0.195,0.498,0.307,0.3291
11787,0.0,0.783,0.217,0.3595
11788,0.0,1.0,0.0,0.0
11789,0.474,0.526,0.0,-0.6705
11790,0.0,1.0,0.0,0.0
11791,0.0,0.625,0.375,0.7184
11792,0.242,0.758,0.0,-0.4939
11793,0.0,0.286,0.714,0.3612
11794,0.0,0.286,0.714,0.3612
11795,0.0,0.684,0.316,0.7177
11796,0.263,0.737,0.0,-0.3595
11797,0.0,1.0,0.0,0.0
11798,0.0,0.595,0.405,0.6239
11799,0.0,0.159,0.841,0.6486
11800,0.0,0.0,0.0,0.0
11801,0.0,1.0,0.0,0.0
11802,0.0,0.0,1.0,0.3182
11803,0.0,1.0,0.0,0.0
11804,0.0,1.0,0.0,0.0
11805,0.0,0.256,0.744,0.4404
11806,0.0,0.838,0.162,0.7317
11807,0.0,0.441,0.559,0.5859
11808,0.0,0.755,0.245,0.3802
11809,0.0,0.244,0.756,0.4767
11810,0.0,0.745,0.255,0.5859
11811,0.0,1.0,0.0,0.0
11812,0.0,0.263,0.737,0.4215
11813,0.0,0.787,0.213,0.501
11814,0.282,0.396,0.322,0.2023
11815,0.0,0.423,0.577,0.6249
11816,0.0,0.256,0.744,0.4404
11817,0.0,1.0,0.0,0.0
11818,0.0,0.407,0.593,0.8066
11819,0.0,1.0,0.0,0.0
11820,0.0,1.0,0.0,0.0
11821,0.0,1.0,0.0,0.0
11822,0.0,1.0,0.0,0.0
11823,0.032,0.891,0.077,0.2846
11824,0.0,1.0,0.0,0.0
11825,0.0,0.729,0.271,0.7717
11826,0.155,0.626,0.219,0.0553
11827,0.0,0.494,0.506,0.7316
11828,0.0,0.303,0.697,0.3182
11829,0.0,0.161,0.839,0.6369
11830,0.0,0.0,1.0,0.636
11831,0.0,0.508,0.492,0.4404
11832,0.128,0.714,0.158,0.1531
11833,0.0,1.0,0.0,0.0
11834,0.0,1.0,0.0,0.0
11835,0.0,1.0,0.0,0.0
11836,0.0,0.647,0.353,0.7964
11837,0.0,0.238,0.762,0.4939
11838,0.0,0.516,0.484,0.8176
11839,0.0,1.0,0.0,0.0
11840,0.059,0.704,0.237,0.5503
11841,0.0,0.526,0.474,0.4019
11842,0.0,1.0,0.0,0.0
11843,0.0,0.801,0.199,0.8151
11844,0.0,0.876,0.124,0.4003
11845,0.066,0.934,0.0,-0.3595
11846,0.0,1.0,0.0,0.0
11847,0.0,1.0,0.0,0.0
11848,0.0,1.0,0.0,0.0
11849,0.0,1.0,0.0,0.0
11850,0.17,0.638,0.191,0.0772
11851,0.12,0.88,0.0,-0.4767
11852,0.0,1.0,0.0,0.0
11853,0.424,0.576,0.0,-0.8442
11854,0.0,1.0,0.0,0.0
11855,0.0,0.927,0.073,0.128
11856,0.152,0.848,0.0,-0.4341
11857,0.0,0.256,0.744,0.4404
11858,0.161,0.78,0.06,-0.296
11859,0.0,0.688,0.312,0.6124
11860,0.0,1.0,0.0,0.0
11861,0.0,0.77,0.23,0.4574
11862,0.0,1.0,0.0,0.0
11863,0.0,0.0,0.0,0.0
11864,0.0,0.758,0.242,0.4939
11865,0.0,0.0,0.0,0.0
11866,0.0,0.789,0.211,0.7096
11867,0.0,0.576,0.424,0.7096
11868,0.0,0.339,0.661,0.6003
11869,0.0,0.0,1.0,0.4019
11870,0.423,0.577,0.0,-0.296
11871,0.0,1.0,0.0,0.0
11872,0.0,1.0,0.0,0.0
11873,0.0,0.0,0.0,0.0
11874,0.278,0.412,0.309,0.0772
11875,0.0,1.0,0.0,0.0
11876,0.0,1.0,0.0,0.0
11877,0.0,0.566,0.434,0.3182
11878,0.0,1.0,0.0,0.0
11879,0.0,1.0,0.0,0.0
11880,0.0,1.0,0.0,0.0
11881,0.0,1.0,0.0,0.0
11882,0.0,1.0,0.0,0.0
11883,0.0,0.868,0.132,0.4215
11884,0.0,0.0,1.0,0.4019
11885,0.072,0.886,0.042,-0.3182
11886,0.0,0.714,0.286,0.34
11887,0.403,0.597,0.0,-0.4019
11888,0.0,0.0,1.0,0.4019
11889,0.0,1.0,0.0,0.0
11890,0.0,0.556,0.444,0.34
11891,0.0,1.0,0.0,0.0
11892,0.152,0.728,0.119,-0.128
11893,0.0,0.577,0.423,0.296
11894,0.0,0.0,0.0,0.0
11895,0.0,1.0,0.0,0.0
11896,0.194,0.806,0.0,-0.5859
11897,0.147,0.853,0.0,-0.5081
11898,0.0,0.645,0.355,0.296
11899,0.0,0.0,0.0,0.0
11900,0.0,1.0,0.0,0.0
11901,0.0,0.196,0.804,0.6249
11902,0.358,0.642,0.0,-0.5994
11903,0.0,1.0,0.0,0.0
11904,0.0,0.724,0.276,0.6369
11905,0.0,1.0,0.0,0.0
11906,0.0,0.639,0.361,0.7684
11907,0.0,0.0,0.0,0.0
11908,0.0,1.0,0.0,0.0
11909,0.0,1.0,0.0,0.0
11910,0.0,0.594,0.406,0.6249
11911,0.0,1.0,0.0,0.0
11912,0.0,0.576,0.424,0.7964
11913,0.107,0.806,0.087,0.0772
11914,0.154,0.629,0.217,0.2263
11915,0.166,0.779,0.055,-0.68
11916,0.0,1.0,0.0,0.0
11917,0.0,0.476,0.524,0.296
11918,0.0,1.0,0.0,0.0
11919,0.0,1.0,0.0,0.0
11920,0.0,1.0,0.0,0.0
11921,0.169,0.434,0.397,0.4871
11922,0.0,1.0,0.0,0.0
11923,0.0,0.0,0.0,0.0
11924,0.184,0.631,0.185,0.2565
11925,0.0,0.882,0.118,0.62
11926,0.0,0.69,0.31,0.8398
11927,0.049,0.782,0.17,0.7092
11928,0.0,0.892,0.108,0.3716
11929,0.0,1.0,0.0,0.0
11930,0.344,0.469,0.187,-0.25
11931,0.0,0.46,0.54,0.5719
11932,0.0,0.506,0.494,0.5994
11933,0.0,1.0,0.0,0.0
11934,0.0,0.0,0.0,0.0
11935,0.0,0.795,0.205,0.636
11936,0.102,0.422,0.476,0.7351
11937,0.0,0.857,0.143,0.25
11938,0.0,1.0,0.0,0.0
11939,0.034,0.686,0.279,0.875
11940,0.0,0.417,0.583,0.4215
11941,0.0,1.0,0.0,0.0
11942,0.0,1.0,0.0,0.0
11943,0.0,1.0,0.0,0.0
11944,0.524,0.476,0.0,-0.5106
11945,0.0,0.687,0.313,0.4927
11946,0.0,1.0,0.0,0.0
11947,0.375,0.625,0.0,-0.4588
11948,0.0,1.0,0.0,0.0
11949,0.0,0.328,0.672,0.6249
11950,0.674,0.326,0.0,-0.6369
11951,0.0,1.0,0.0,0.0
11952,0.0,1.0,0.0,0.0
11953,0.0,0.25,0.75,0.4588
11954,0.0,0.0,0.0,0.0
11955,0.0,1.0,0.0,0.0
11956,0.333,0.667,0.0,-0.128
11957,0.268,0.732,0.0,-0.296
11958,0.0,1.0,0.0,0.0
11959,0.0,1.0,0.0,0.0
11960,0.0,1.0,0.0,0.0
11961,0.0,0.7,0.3,0.9001
11962,0.0,0.86,0.14,0.4754
11963,0.0,1.0,0.0,0.0
11964,0.0,1.0,0.0,0.0
11965,0.0,0.244,0.756,0.4753
11966,0.0,0.718,0.282,0.6249
11967,0.153,0.789,0.058,-0.4588
11968,0.0,0.0,1.0,0.4019
11969,0.104,0.896,0.0,-0.2732
11970,0.0,0.0,1.0,0.4019
11971,0.0,1.0,0.0,0.0
11972,0.0,1.0,0.0,0.0
11973,0.0,1.0,0.0,0.0
11974,0.0,1.0,0.0,0.0
11975,0.0,1.0,0.0,0.0
11976,0.0,0.0,1.0,0.296
11977,0.0,0.0,1.0,0.3182
11978,0.0,0.761,0.239,0.6588
11979,0.0,1.0,0.0,0.0
11980,0.0,1.0,0.0,0.0
11981,0.0,0.196,0.804,0.6239
11982,0.0,1.0,0.0,0.0
11983,0.0,0.507,0.493,0.5974
11984,0.0,1.0,0.0,0.0
11985,0.0,1.0,0.0,0.0
11986,0.0,1.0,0.0,0.0
11987,0.0,0.0,1.0,0.4215
11988,0.0,0.461,0.539,0.6892
11989,0.122,0.812,0.066,-0.2746
11990,0.0,0.0,1.0,0.4019
11991,0.0,1.0,0.0,0.0
11992,0.0,1.0,0.0,0.0
11993,0.0,1.0,0.0,0.0
11994,0.0,1.0,0.0,0.0
11995,0.0,1.0,0.0,0.0
11996,0.0,1.0,0.0,0.0
11997,0.145,0.766,0.089,-0.3291
11998,0.0,0.0,1.0,0.5859
11999,0.0,1.0,0.0,0.0
12000,0.0,0.861,0.139,0.4404
12001,0.0,1.0,0.0,0.0
12002,0.0,0.378,0.622,0.5095
12003,0.298,0.569,0.133,-0.5413
12004,0.0,1.0,0.0,0.0
12005,0.0,1.0,0.0,0.0
12006,0.0,1.0,0.0,0.0
12007,0.0,0.0,1.0,0.4019
12008,0.0,0.826,0.174,0.2732
12009,0.215,0.681,0.104,-0.4767
12010,0.155,0.784,0.061,-0.6597
12011,0.092,0.745,0.163,0.25
12012,0.0,1.0,0.0,0.0
12013,0.0,1.0,0.0,0.0
12014,0.0,1.0,0.0,0.0
12015,0.0,0.708,0.292,0.5106
12016,0.099,0.901,0.0,-0.296
12017,0.0,0.667,0.333,0.3612
12018,0.0,0.0,0.0,0.0
12019,0.0,1.0,0.0,0.0
12020,0.0,1.0,0.0,0.0
12021,0.0,1.0,0.0,0.0
12022,0.162,0.681,0.157,-0.0129
12023,0.0,1.0,0.0,0.0
12024,0.0,0.566,0.434,0.3182
12025,0.0,0.341,0.659,0.7003
12026,0.138,0.862,0.0,-0.34
12027,0.556,0.444,0.0,-0.3612
12028,0.0,0.408,0.592,0.4404
12029,0.0,0.0,1.0,0.836
12030,0.226,0.774,0.0,-0.5423
12031,0.0,0.687,0.313,0.4927
12032,0.0,0.728,0.272,0.4574
12033,0.0,0.556,0.444,0.6114
12034,0.0,0.628,0.372,0.8513
12035,0.512,0.488,0.0,-0.2732
12036,0.0,0.185,0.815,0.6588
12037,0.0,1.0,0.0,0.0
12038,0.0,1.0,0.0,0.0
12039,0.0,1.0,0.0,0.0
12040,0.087,0.786,0.127,0.2263
12041,0.0,1.0,0.0,0.0
12042,0.121,0.669,0.209,0.2732
12043,0.0,0.598,0.402,0.5719
12044,0.0,1.0,0.0,0.0
12045,0.0,0.654,0.346,0.5719
12046,0.0,1.0,0.0,0.0
12047,0.0,1.0,0.0,0.0
12048,0.0,0.0,0.0,0.0
12049,0.135,0.865,0.0,-0.1027
12050,0.423,0.577,0.0,-0.296
12051,0.0,0.753,0.247,0.3182
12052,0.0,0.895,0.105,0.4019
12053,0.0,1.0,0.0,0.0
12054,0.155,0.845,0.0,-0.296
12055,0.767,0.233,0.0,-0.5106
12056,0.0,1.0,0.0,0.0
12057,0.0,0.526,0.474,0.6597
12058,0.0,0.449,0.551,0.5994
12059,0.0,0.545,0.455,0.3612
12060,0.0,0.572,0.428,0.4574
12061,0.0,1.0,0.0,0.0
12062,0.0,1.0,0.0,0.0
12063,0.0,0.0,1.0,0.4019
12064,0.0,0.756,0.244,0.875
12065,0.093,0.833,0.074,-0.1548
12066,0.124,0.771,0.105,-0.25
12067,0.0,0.786,0.214,0.6239
12068,0.0,1.0,0.0,0.0
12069,0.0,0.0,1.0,0.6688
12070,0.103,0.722,0.175,0.5719
12071,0.0,0.798,0.202,0.5106
12072,0.0,1.0,0.0,0.0
12073,0.0,0.741,0.259,0.4215
12074,0.0,0.843,0.157,0.0772
12075,0.0,1.0,0.0,0.0
12076,0.0,1.0,0.0,0.0
12077,0.0,0.793,0.207,0.6652
12078,0.0,1.0,0.0,0.0
12079,0.125,0.797,0.078,-0.4215
12080,0.0,1.0,0.0,0.0
12081,0.0,0.8,0.2,0.3612
12082,0.0,1.0,0.0,0.0
12083,0.0,1.0,0.0,0.0
12084,0.0,0.455,0.545,0.6988
12085,0.0,1.0,0.0,0.0
12086,0.0,1.0,0.0,0.0
12087,0.0,0.435,0.565,0.636
12088,0.0,1.0,0.0,0.0
12089,0.0,1.0,0.0,0.0
12090,0.0,1.0,0.0,0.0
12091,0.139,0.861,0.0,-0.2732
12092,0.046,0.781,0.174,0.7096
12093,0.0,1.0,0.0,0.0
12094,0.0,1.0,0.0,0.0
12095,0.33,0.424,0.246,-0.2481
12096,0.0,1.0,0.0,0.0
12097,0.0,1.0,0.0,0.0
12098,0.0,0.0,1.0,0.7351
12099,0.0,1.0,0.0,0.0
12100,0.0,1.0,0.0,0.0
12101,0.0,0.526,0.474,0.4019
12102,0.0,1.0,0.0,0.0
12103,0.0,0.788,0.212,0.7684
12104,0.0,0.854,0.146,0.34
12105,0.0,1.0,0.0,0.0
12106,0.0,1.0,0.0,0.0
12107,0.0,1.0,0.0,0.0
12108,0.0,1.0,0.0,0.0
12109,0.0,0.847,0.153,0.4019
12110,0.0,1.0,0.0,0.0
12111,0.0,0.0,1.0,0.4019
12112,0.0,0.902,0.098,0.5994
12113,0.147,0.853,0.0,-0.2263
12114,0.18,0.82,0.0,-0.296
12115,0.0,1.0,0.0,0.0
12116,0.0,0.417,0.583,0.6369
12117,0.0,1.0,0.0,0.0
12118,0.0,1.0,0.0,0.0
12119,0.0,1.0,0.0,0.0
12120,0.0,1.0,0.0,0.0
12121,0.0,1.0,0.0,0.0
12122,0.097,0.903,0.0,-0.1027
12123,0.0,0.769,0.231,0.2023
12124,0.0,0.761,0.239,0.7684
12125,0.0,0.27,0.73,0.6597
12126,0.559,0.441,0.0,-0.4215
12127,0.0,1.0,0.0,0.0
12128,0.0,1.0,0.0,0.0
12129,0.0,0.451,0.549,0.807
12130,0.075,0.925,0.0,-0.4168
12131,0.0,1.0,0.0,0.0
12132,0.0,1.0,0.0,0.0
12133,0.0,1.0,0.0,0.0
12134,0.0,1.0,0.0,0.0
12135,0.0,1.0,0.0,0.0
12136,0.0,1.0,0.0,0.0
12137,0.0,0.0,0.0,0.0
12138,0.0,1.0,0.0,0.0
12139,0.0,0.714,0.286,0.25
12140,0.0,0.0,0.0,0.0
12141,0.0,1.0,0.0,0.0
12142,0.0,1.0,0.0,0.0
12143,0.172,0.828,0.0,-0.3612
12144,0.0,1.0,0.0,0.0
12145,0.0,1.0,0.0,0.0
12146,0.0,1.0,0.0,0.0
12147,0.0,1.0,0.0,0.0
12148,0.0,0.584,0.416,0.7506
12149,0.0,1.0,0.0,0.0
12150,0.0,0.465,0.535,0.3182
12151,0.0,0.775,0.225,0.4404
12152,0.524,0.476,0.0,-0.5106
12153,0.0,1.0,0.0,0.0
12154,0.0,0.822,0.178,0.3802
12155,0.0,0.844,0.156,0.4019
12156,0.0,0.256,0.744,0.4404
12157,0.0,1.0,0.0,0.0
12158,0.064,0.867,0.069,0.0516
12159,0.0,0.707,0.293,0.6597
12160,0.0,1.0,0.0,0.0
12161,0.0,0.25,0.75,0.4588
12162,0.0,1.0,0.0,0.0
12163,0.0,0.897,0.103,0.1531
12164,0.0,1.0,0.0,0.0
12165,0.0,1.0,0.0,0.0
12166,0.0,1.0,0.0,0.0
12167,0.0,1.0,0.0,0.0
12168,0.0,0.694,0.306,0.296
12169,0.0,0.0,1.0,0.3182
12170,0.0,1.0,0.0,0.0
12171,0.0,0.76,0.24,0.4194
12172,0.0,1.0,0.0,0.0
12173,0.0,1.0,0.0,0.0
12174,0.0,1.0,0.0,0.0
12175,0.0,0.462,0.538,0.5423
12176,0.0,0.609,0.391,0.8977
12177,0.0,1.0,0.0,0.0
12178,0.0,1.0,0.0,0.0
12179,0.23,0.77,0.0,-0.3384
12180,0.0,1.0,0.0,0.0
12181,0.217,0.631,0.152,-0.4215
12182,0.0,1.0,0.0,0.0
12183,0.0,1.0,0.0,0.0
12184,0.0,0.892,0.108,0.3182
12185,0.0,1.0,0.0,0.0
12186,0.0,0.839,0.161,0.631
12187,0.135,0.865,0.0,-0.1027
12188,0.086,0.914,0.0,-0.3612
12189,0.0,0.164,0.836,0.8807
12190,0.0,1.0,0.0,0.0
12191,0.0,1.0,0.0,0.0
12192,0.0,1.0,0.0,0.0
12193,0.114,0.839,0.047,-0.5859
12194,0.067,0.933,0.0,-0.128
12195,0.0,0.93,0.07,0.4767
12196,0.0,1.0,0.0,0.0
12197,0.0,1.0,0.0,0.0
12198,0.0,1.0,0.0,0.0
12199,0.0,0.7,0.3,0.4588
12200,0.0,1.0,0.0,0.0
12201,0.0,0.717,0.283,0.743
12202,0.438,0.278,0.285,-0.296
12203,0.0,0.615,0.385,0.3612
12204,0.0,0.27,0.73,0.4019
12205,0.0,0.469,0.531,0.843
12206,0.0,1.0,0.0,0.0
12207,0.0,1.0,0.0,0.0
12208,0.0,1.0,0.0,0.0
12209,0.085,0.704,0.211,0.3818
12210,0.0,1.0,0.0,0.0
12211,0.0,1.0,0.0,0.0
12212,0.0,0.816,0.184,0.7543
12213,0.0,1.0,0.0,0.0
12214,0.0,0.923,0.077,0.2732
12215,0.0,1.0,0.0,0.0
12216,0.0,1.0,0.0,0.0
12217,0.12,0.752,0.128,-0.1531
12218,0.145,0.855,0.0,-0.5994
12219,0.091,0.831,0.077,-0.1531
12220,0.0,1.0,0.0,0.0
12221,0.0,0.685,0.315,0.3182
12222,0.0,0.464,0.536,0.8439
12223,0.0,0.0,1.0,0.6239
12224,0.0,0.0,0.0,0.0
12225,0.0,1.0,0.0,0.0
12226,0.0,0.0,1.0,0.4019
12227,0.0,0.968,0.032,0.128
12228,0.16,0.802,0.038,-0.517
12229,0.0,0.343,0.657,0.6956
12230,0.0,1.0,0.0,0.0
12231,0.0,1.0,0.0,0.0
12232,0.206,0.794,0.0,-0.3802
12233,0.213,0.787,0.0,-0.2263
12234,0.0,1.0,0.0,0.0
12235,0.0,0.0,1.0,0.4019
12236,0.0,0.0,1.0,0.4574
12237,0.082,0.824,0.093,-0.1037
12238,0.0,1.0,0.0,0.0
12239,0.131,0.691,0.178,0.1082
12240,0.0,0.588,0.412,0.6369
12241,0.0,0.748,0.252,0.6597
12242,0.0,0.42,0.58,0.7845
12243,0.0,0.526,0.474,0.4019
12244,0.0,1.0,0.0,0.0
12245,0.0,0.721,0.279,0.4753
12246,0.0,0.842,0.158,0.796
